action,description,details,directory,countryCode,owaspCategory,applicationId,applicationName,tenantId,tenantName,example,extension,host,method,paramName,paramType,paramValue,params,passive,patternId,protocol,receivedTimeStamp,receivedTimeFormatted,refineDate,refineDateFormatted,request,ruleId,severity,externalIp,sourcePort,targetModule,protection,title,transId,uri,violationCategory,violationType,vulnData
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,7f90d076-3880-41d6-8675-0542152dcee5,alexey-hkg,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.66.144,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:07,,,"GET /.env HTTP/1.1
Host: 66.22.66.144
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 43346
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 7f90d076-3880-41d6-8675-0542152dcee5
User-Agent: Mozilla/5.0 (Windows Phone 8.1; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 630) like Gecko
Accept-Charset: utf-8
Accept-Encoding: gzip

",,High,46.19.138.210,22880,AllowList,Allowed File Extension,Access denied due to malicious request,1067976143,/.env,Access Control,URL Access Violation,
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,7f90d076-3880-41d6-8675-0542152dcee5,alexey-hkg,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.66.144,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:07,,,"GET /.env HTTP/1.1
Host: 66.22.66.144
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 43346
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 7f90d076-3880-41d6-8675-0542152dcee5
User-Agent: Mozilla/5.0 (Windows Phone 8.1; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 630) like Gecko
Accept-Charset: utf-8
Accept-Encoding: gzip

",,High,46.19.138.210,22880,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1067976143,/.env,Access Control,Predictable Resource Location,/.env
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,US,A1,1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d,JuiceShopSecureAutomationTest,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.1.69,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:05,,,"GET /.env HTTP/1.1
Host: 66.22.1.69
X-RDWR-IP: 165.22.46.243
X-RDWR-PORT: 53858
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 Keydrop
Accept: */*

",,High,165.22.46.243,17360,AllowList,Allowed File Extension,Access denied due to malicious request,241939164,/.env,Access Control,URL Access Violation,
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,US,A1,1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d,JuiceShopSecureAutomationTest,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.1.69,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:05,,,"GET /.env HTTP/1.1
Host: 66.22.1.69
X-RDWR-IP: 165.22.46.243
X-RDWR-PORT: 53858
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 Keydrop
Accept: */*

",,High,165.22.46.243,17360,Vulnerabilities,Known Attack Types,Pattern Violation Detected,241939164,/.env,Access Control,Predictable Resource Location,/.env
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,US,A2,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.25.63,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 5:02,,,"GET / HTTP/1.1
Host: 66.22.25.63
X-RDWR-IP: 20.163.14.102
X-RDWR-PORT: 36096
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*

",,High,20.163.14.102,2098,Vulnerabilities,Known Attack Types,Pattern Violation Detected,4217224579,/,Information Leakage,Fingerprinting,zgrab
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,US,A2,356b1028-12e9-4ad8-9ad0-de20b7de6294,alexey-bla2,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.133,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 5:01,,,"GET / HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.111.133
X-RDWR-IP: 20.163.14.102
X-RDWR-PORT: 57130
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 356b1028-12e9-4ad8-9ad0-de20b7de6294
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
ShieldSquare-Response: 0

",,High,20.163.14.102,58948,Vulnerabilities,Known Attack Types,Pattern Violation Detected,873108466,/,Information Leakage,Fingerprinting,zgrab
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,US,A2,cff5c4c7-fcaf-4b07-89fd-73644cd43005,why.yigal.co.uk,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.185,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 5:01,,,"GET / HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.111.185
X-RDWR-IP: 20.163.14.102
X-RDWR-PORT: 38494
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: cff5c4c7-fcaf-4b07-89fd-73644cd43005
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
ShieldSquare-Response: 0

",,High,20.163.14.102,35800,Vulnerabilities,Known Attack Types,Pattern Violation Detected,873108464,/,Information Leakage,Fingerprinting,zgrab
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,US,A2,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.140,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 5:01,,,"GET / HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 20.163.14.102
X-RDWR-IP: 20.163.14.102
X-RDWR-PORT: 59350
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: cba7f34191ef2379c1325641f6c6c4f4
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Accept-Encoding: gzip

",,High,20.163.14.102,13468,Vulnerabilities,Known Attack Types,Pattern Violation Detected,830729237,/,Information Leakage,Fingerprinting,zgrab
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,US,A2,1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d,JuiceShopSecureAutomationTest,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.1.69,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 5:01,,,"GET / HTTP/1.1
Host: 66.22.1.69
X-RDWR-IP: 20.163.14.102
X-RDWR-PORT: 38998
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*

",,High,20.163.14.102,50664,Vulnerabilities,Known Attack Types,Pattern Violation Detected,226005779,/,Information Leakage,Fingerprinting,zgrab
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,US,A2,c95ffed2-9315-4389-a47c-91c94424d6a8,JuiceAutomation,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.97.12,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 5:00,,,"GET / HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.97.12
X-RDWR-IP: 20.163.14.102
X-RDWR-PORT: 51314
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: c95ffed2-9315-4389-a47c-91c94424d6a8
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
ShieldSquare-Response: 0

",,High,20.163.14.102,7616,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1025657912,/,Information Leakage,Fingerprinting,zgrab
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,US,A2,7f90d076-3880-41d6-8675-0542152dcee5,alexey-hkg,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.66.144,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 5:00,,,"GET / HTTP/1.1
Host: 66.22.66.144
X-RDWR-IP: 20.163.14.102
X-RDWR-PORT: 44898
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 7f90d076-3880-41d6-8675-0542152dcee5
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Accept-Encoding: gzip

",,High,20.163.14.102,40824,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1289239135,/,Information Leakage,Fingerprinting,zgrab
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,NL,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.140,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 4:56,,,"GET /.env.old HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 45.148.10.90
X-RDWR-IP: 45.148.10.90
X-RDWR-PORT: 52976
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: 89be98bbd4f065fe510fca4893cf8d9b
User-Agent: l9explore/1.2.2
Accept-Encoding: gzip

",,High,45.148.10.90,35986,Vulnerabilities,Known Attack Types,Pattern Violation Detected,793943184,/.env.old,Access Control,Predictable Resource Location,/.env
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,NL,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.old,66.22.111.140,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 4:56,,,"GET /.env.old HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 45.148.10.90
X-RDWR-IP: 45.148.10.90
X-RDWR-PORT: 52976
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: 89be98bbd4f065fe510fca4893cf8d9b
User-Agent: l9explore/1.2.2
Accept-Encoding: gzip

",,High,45.148.10.90,35986,AllowList,Allowed File Extension,Access denied due to malicious request,793943184,/.env.old,Access Control,URL Access Violation,
Reported,"Attempt to access a sensitive location, .git folder, which contains source code repository","Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10053
Description: Attempt to access a sensitive location, .git folder, which contains source code repository (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/data/staging/.git/,NL,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.140,GET,,,,N/A,TRUE,10053,HTTP,1.74E+12,13/03/2025 4:56,,,"GET /data/staging/.git/config HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 45.148.10.90
X-RDWR-IP: 45.148.10.90
X-RDWR-PORT: 52974
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: 89be98bbd4f065fe510fca4893cf8d9b
User-Agent: l9explore/1.2.2
Accept-Encoding: gzip

",,High,45.148.10.90,2754,Vulnerabilities,Known Attack Types,Pattern Violation Detected,775761081,/data/staging/.git/config,Access Control,Predictable Resource Location,/.git/
Reported,"Attempt to access a sensitive location, .git folder, which contains source code repository","Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10053
Description: Attempt to access a sensitive location, .git folder, which contains source code repository (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/config_files/.git/,NL,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.140,GET,,,,N/A,TRUE,10053,HTTP,1.74E+12,13/03/2025 4:56,,,"GET /config_files/.git/config HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 45.148.10.90
X-RDWR-IP: 45.148.10.90
X-RDWR-PORT: 52970
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: 89be98bbd4f065fe510fca4893cf8d9b
User-Agent: l9explore/1.2.2
Accept-Encoding: gzip

",,High,45.148.10.90,13158,Vulnerabilities,Known Attack Types,Pattern Violation Detected,807002662,/config_files/.git/config,Access Control,Predictable Resource Location,/.git/
Reported,"Attempt to access a sensitive location, .git folder, which contains source code repository","Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10053
Description: Attempt to access a sensitive location, .git folder, which contains source code repository (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/data/.git/,NL,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.140,GET,,,,N/A,TRUE,10053,HTTP,1.74E+12,13/03/2025 4:56,,,"GET /data/.git/config HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 45.148.10.90
X-RDWR-IP: 45.148.10.90
X-RDWR-PORT: 52966
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: 89be98bbd4f065fe510fca4893cf8d9b
User-Agent: l9explore/1.2.2
Accept-Encoding: gzip

",,High,45.148.10.90,23994,Vulnerabilities,Known Attack Types,Pattern Violation Detected,793943183,/data/.git/config,Access Control,Predictable Resource Location,/.git/
Reported,"Attempt to access a sensitive location, .git folder, which contains source code repository","Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10053
Description: Attempt to access a sensitive location, .git folder, which contains source code repository (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/docker/.git/,NL,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.140,GET,,,,N/A,TRUE,10053,HTTP,1.74E+12,13/03/2025 4:56,,,"GET /docker/.git/config HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 45.148.10.90
X-RDWR-IP: 45.148.10.90
X-RDWR-PORT: 52950
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: 89be98bbd4f065fe510fca4893cf8d9b
User-Agent: l9explore/1.2.2
Accept-Encoding: gzip

",,High,45.148.10.90,15386,Vulnerabilities,Known Attack Types,Pattern Violation Detected,793943182,/docker/.git/config,Access Control,Predictable Resource Location,/.git/
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.111.140,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 4:52,,,"GET /.env HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 207.154.194.250
X-RDWR-IP: 207.154.194.250
X-RDWR-PORT: 33664
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: cba7f34191ef2379c1325641f6c6c4f4
User-Agent: Mozilla/5.0 Keydrop
Accept: */*
Accept-Encoding: gzip

",,High,207.154.194.250,22154,AllowList,Allowed File Extension,Access denied due to malicious request,807002661,/.env,Access Control,URL Access Violation,
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.140,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 4:52,,,"GET /.env HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 207.154.194.250
X-RDWR-IP: 207.154.194.250
X-RDWR-PORT: 33664
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: cba7f34191ef2379c1325641f6c6c4f4
User-Agent: Mozilla/5.0 Keydrop
Accept: */*
Accept-Encoding: gzip

",,High,207.154.194.250,22154,Vulnerabilities,Known Attack Types,Pattern Violation Detected,807002661,/.env,Access Control,Predictable Resource Location,/.env
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,NL,A2,e4733654-ba10-4d29-a1e0-d729fce78d2e,alexey-acl,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,176.100.167.18,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 4:47,,,"GET / HTTP/1.1
Host: 176.100.167.18
X-RDWR-IP: 89.248.168.227
X-RDWR-PORT: 47870
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: e4733654-ba10-4d29-a1e0-d729fce78d2e
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Accept-Encoding: gzip

",,High,89.248.168.227,40912,Vulnerabilities,Known Attack Types,Pattern Violation Detected,558639141,/,Information Leakage,Fingerprinting,zgrab
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,NL,A2,e4733654-ba10-4d29-a1e0-d729fce78d2e,alexey-acl,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,176.100.167.18,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 4:47,,,"GET /favicon.ico HTTP/1.1
Host: 176.100.167.18
X-RDWR-IP: 89.248.168.227
X-RDWR-PORT: 47856
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: e4733654-ba10-4d29-a1e0-d729fce78d2e
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Accept-Encoding: gzip

",,High,89.248.168.227,14626,Vulnerabilities,Known Attack Types,Pattern Violation Detected,572625325,/favicon.ico,Information Leakage,Fingerprinting,zgrab
Reported,Attempt to access a sensitive location,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
9331
Description: Attempt to access a sensitive location (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/data/config/.git/,NL,A1,368a0d0e-a77e-4b7e-99f2-d491cb17930c,cto-debug-not-to-delete,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,176.100.164.31,GET,,,,N/A,TRUE,9331,HTTP,1.74E+12,13/03/2025 4:32,,,"GET /data/config/.git/config HTTP/1.1
Host: 176.100.164.31
X-RDWR-IP: 45.148.10.90
X-RDWR-PORT: 59100
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 368a0d0e-a77e-4b7e-99f2-d491cb17930c
User-Agent: l9explore/1.2.2
Accept-Encoding: gzip

",,High,45.148.10.90,9476,Vulnerabilities,Known Attack Types,Pattern Violation Detected,2625085416,/data/config/.git/config,Access Control,Predictable Resource Location,/config/
Reported,Attempt to access administrative location,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
9284
Description: Attempt to access administrative location (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/dev/backup/.git/,NL,A1,368a0d0e-a77e-4b7e-99f2-d491cb17930c,cto-debug-not-to-delete,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,176.100.164.31,GET,,,,N/A,TRUE,9284,HTTP,1.74E+12,13/03/2025 4:32,,,"GET /dev/backup/.git/config HTTP/1.1
Host: 176.100.164.31
X-RDWR-IP: 45.148.10.90
X-RDWR-PORT: 59094
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 368a0d0e-a77e-4b7e-99f2-d491cb17930c
User-Agent: l9explore/1.2.2
Accept-Encoding: gzip

",,High,45.148.10.90,4582,Vulnerabilities,Known Attack Types,Pattern Violation Detected,2606258249,/dev/backup/.git/config,Access Control,Predictable Resource Location,/backup/
